# ===================================================================================================================================================
    Each energy group value is written separately but all the states are printed together in a matrix form.
    
    The default order of states is: history, time/burnup, the order at which the branches were provided in the universe file.
    Here, the order of the states is as follows: coolant temp., mod. temp., fuel temp., times, histories
# ===================================================================================================================================================






* ---------------------------------------------------------------------------------------------------------------------------------------------------
  INF_KAPPA
* ---------------------------------------------------------------------------------------------------------------------------------------------------

  Group 0
2.192340e-03 2.346350e-03 2.148240e-03 2.215110e-03 2.380180e-03 2.115850e-03 2.196460e-03 2.377940e-03 
2.862910e-03 2.946410e-03 3.197820e-03 2.853870e-03 2.941910e-03 3.162020e-03 2.790550e-03 2.873300e-03 
3.136540e-03 2.763220e-03 2.858340e-03 3.109580e-03 2.721970e-03 2.841800e-03 3.057190e-03 2.761820e-03 
2.819070e-03 3.073080e-03 2.674530e-03 2.755370e-03 2.965380e-03 2.603480e-03 2.715550e-03 2.980560e-03 
2.988630e-03 3.082890e-03 3.271430e-03 2.992480e-03 3.094060e-03 3.301600e-03 2.906790e-03 3.036870e-03 
3.267090e-03 2.933020e-03 2.996810e-03 3.235070e-03 3.116370e-03 3.222710e-03 3.407220e-03 3.093010e-03 
3.229850e-03 3.466920e-03 3.084680e-03 3.192370e-03 3.364630e-03 3.082400e-03 3.167730e-03 3.342130e-03 
3.113040e-03 3.121910e-03 3.354920e-03 3.098180e-03 3.141510e-03 3.377330e-03 2.972490e-03 3.052900e-03 
3.232010e-03 2.960830e-03 3.033760e-03 3.253230e-03 3.218560e-03 3.317480e-03 3.534200e-03 3.250360e-03 
3.313800e-03 3.451350e-03 3.202370e-03 3.246460e-03 3.463160e-03 3.146590e-03 3.248570e-03 3.462410e-03 
2.622970e-03 2.721250e-03 2.893400e-03 2.610350e-03 2.656780e-03 2.841910e-03 2.587160e-03 2.679500e-03 
2.840660e-03 2.580730e-03 2.695190e-03 2.792670e-03 2.600310e-03 2.640460e-03 2.774950e-03 2.509340e-03 
2.584150e-03 2.808470e-03 2.514730e-03 2.603350e-03 2.760300e-03 2.467110e-03 2.581030e-03 2.757260e-03 
2.698290e-03 2.793970e-03 2.945330e-03 2.715420e-03 2.738570e-03 2.927160e-03 2.669740e-03 2.736780e-03 
2.920610e-03 2.695020e-03 2.786330e-03 2.968260e-03 3.638510e-03 3.711660e-03 3.976750e-03 3.684980e-03 
3.740030e-03 3.982040e-03 3.579040e-03 3.622160e-03 3.946990e-03 3.553490e-03 3.686480e-03 3.862520e-03 
3.512950e-03 3.630400e-03 3.887770e-03 3.538140e-03 3.678780e-03 3.887220e-03 3.444680e-03 3.552300e-03 
3.734670e-03 3.491220e-03 3.535810e-03 3.739920e-03 3.736590e-03 3.798070e-03 4.076240e-03 3.771040e-03 
3.833600e-03 4.055920e-03 3.691250e-03 3.707490e-03 4.010520e-03 3.642640e-03 3.718810e-03 3.968850e-03
  Group 1 --> Group 1
  4.462960e-01 4.451180e-01 4.443770e-01 4.183450e-01 4.177050e-01 4.163900e-01 4.580900e-01 4.569760e-01  
4.562340e-01 4.749130e-01 4.736870e-01 4.727880e-01 4.486500e-01 4.479940e-01 4.466660e-01 4.203990e-01 
4.195350e-01 4.184300e-01 4.609950e-01 4.600260e-01 4.590750e-01 4.777670e-01 4.765360e-01 4.757930e-01 
4.439230e-01 4.431190e-01 4.421200e-01 4.161360e-01 4.154120e-01 4.146140e-01 4.554140e-01 4.545130e-01 
4.539470e-01 4.718210e-01 4.709090e-01 4.702640e-01 4.463550e-01 4.455460e-01 4.447550e-01 4.186120e-01 
4.178780e-01 4.166740e-01 4.585450e-01 4.576070e-01 4.566600e-01 4.751560e-01 4.741890e-01 4.732730e-01 
4.495320e-01 4.481730e-01 4.474130e-01 4.210350e-01 4.199730e-01 4.189680e-01 4.615940e-01 4.603880e-01 
4.592520e-01 4.782950e-01 4.770660e-01 4.762460e-01 4.439350e-01 4.432200e-01 4.427510e-01 4.164780e-01 
4.160140e-01 4.150420e-01 4.556410e-01 4.549580e-01 4.543460e-01 4.721050e-01 4.713120e-01 4.705140e-01 
4.459120e-01 4.447600e-01 4.440650e-01 4.177890e-01 4.170460e-01 4.163010e-01 4.576690e-01 4.566730e-01 
4.557300e-01 4.742930e-01 4.733320e-01 4.723310e-01 4.484260e-01 4.474390e-01 4.465510e-01 4.200070e-01 
4.191830e-01 4.182460e-01 4.605490e-01 4.595180e-01 4.586030e-01 4.774770e-01 4.761930e-01 4.752890e-01 
4.431230e-01 4.425020e-01 4.419290e-01 4.160300e-01 4.150310e-01 4.142220e-01 4.551180e-01 4.541980e-01 
4.534540e-01 4.712600e-01 4.705320e-01 4.699480e-01 4.373250e-01 4.363850e-01 4.362450e-01 4.115100e-01 
4.107840e-01 4.099880e-01 4.481930e-01 4.477490e-01 4.469570e-01 4.636150e-01 4.632410e-01 4.625170e-01 
4.392170e-01 4.382020e-01 4.377850e-01 4.124740e-01 4.119900e-01 4.111310e-01 4.501600e-01 4.495190e-01 
4.489420e-01 4.659930e-01 4.650950e-01 4.646620e-01 4.354980e-01 4.349900e-01 4.342250e-01 4.096410e-01 
4.090600e-01 4.087240e-01 4.463640e-01 4.458410e-01 4.458590e-01 4.617180e-01 4.612320e-01 4.609110e-01 
4.378170e-01 4.371960e-01 4.363360e-01 4.116840e-01 4.112880e-01 4.107810e-01 4.487820e-01 4.482600e-01 
4.476900e-01 4.641850e-01 4.634920e-01 4.627820e-01 4.394070e-01 4.388700e-01 4.379730e-01 4.131120e-01 
4.125150e-01 4.117190e-01 4.504960e-01 4.501600e-01 4.494840e-01 4.664630e-01 4.657930e-01 4.649500e-01 
4.361050e-01 4.354750e-01 4.347810e-01 4.099990e-01 4.098730e-01 4.091690e-01 4.463720e-01 4.463090e-01 
4.459690e-01 4.619650e-01 4.615710e-01 4.605270e-01 4.368660e-01 4.362770e-01 4.357820e-01 4.107140e-01 
4.105530e-01 4.097160e-01 4.477740e-01 4.473900e-01 4.464400e-01 4.634460e-01 4.624310e-01 4.619960e-01 
4.385860e-01 4.384250e-01 4.373040e-01 4.122740e-01 4.115790e-01 4.108080e-01 4.497720e-01 4.490090e-01 
4.484590e-01 4.652070e-01 4.648800e-01 4.642350e-01 4.353230e-01 4.350400e-01 4.341780e-01 4.093920e-01 
4.090540e-01 4.084460e-01 4.460650e-01 4.459460e-01 4.448050e-01 4.612410e-01 4.610530e-01 4.603370e-01





